author|0|body_xml
s_omel|2013/07/08 09:57:38|по пхп?
s_omel|2013/07/08 10:00:33|Санек выпросил, чтобы ему веб-сервис сделал, будет пробовать из пхп вызывать
iabbliz|2013/07/08 10:00:48|на пхп все правильно выполняется
iabbliz|2013/07/08 10:01:08|проблема вызова из 1с
s_omel|2013/07/08 10:02:45|так ты свою домашнюю прогу развиваешь через веб?
s_omel|2013/07/08 10:02:51|или что то новое?
iabbliz|2013/07/08 10:03:08|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="xffdae802e57a1f56a6576fa4aef61e1264680371e1c5841dd27cdf7206e813c5" timestamp="1373277765"><legacyquote>[14:02:45] Сергей Омельчук: </legacyquote>так ты свою домашнюю прогу развиваешь через веб?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>по сути да
iabbliz|2013/07/08 10:03:30|+ учусь работать с XDTO  и ВебСервисами
iabbliz|2013/07/08 10:03:36|короче приятное с полезным
s_omel|2013/07/08 10:03:46|а этож ты на форуме)))
iabbliz|2013/07/08 10:03:52|ага я
s_omel|2013/07/08 10:03:54|чет сразу не обратил внимание
iabbliz|2013/07/10 09:49:37|привет
s_omel|2013/07/10 09:49:40|как дела?
iabbliz|2013/07/10 09:49:48|пойдет
s_omel|2013/07/10 09:49:49|фильмов новых накачал?
iabbliz|2013/07/10 09:49:56|неа
iabbliz|2013/07/10 09:49:58|нету норм
s_omel|2013/07/10 09:50:04|уволился, а СН кто будет теперь фильмы качать?
iabbliz|2013/07/10 09:50:13|ты
s_omel|2013/07/10 09:51:02|ну ты че нить посоветуешь из последнего? смотришь что нибудь?
iabbliz|2013/07/10 09:51:18|Форс Мажоры сериал
iabbliz|2013/07/10 09:51:44|а так хз что подсказать
iabbliz|2013/07/10 09:51:52|Корпорация монстров=)
iabbliz|2013/07/10 09:51:55|3 часть
iabbliz|2013/07/10 09:51:58|вторая
iabbliz|2013/07/10 09:51:59|тьфу
iabbliz|2013/07/10 09:52:08|из фильмов хз ничего нету норм
iabbliz|2013/07/11 14:30:08|тут?
iabbliz|2013/07/15 04:20:42|пивет
iabbliz|2013/07/15 04:20:45|привет
s_omel|2013/07/15 04:21:16|подскажи не было, 29 счет по электроэнергии по столовой не закрывается?
s_omel|2013/07/15 04:21:26|мож на что то намекнешь
iabbliz|2013/07/15 04:21:58|способ распределения задан?
iabbliz|2013/07/15 04:22:05|там ОПР указано?
s_omel|2013/07/15 04:22:07|да, и не менялся
s_omel|2013/07/15 04:22:20|ОХР
iabbliz|2013/07/15 04:22:31|хм, поидее должен закрыватся
iabbliz|2013/07/15 04:22:36|тем более раз ОХР
s_omel|2013/07/15 04:22:47|ну да и яж так думаю
s_omel|2013/07/15 04:24:12|одно поступление, как и в предыдуших месяцах и почему то не хрена закрываться не хочет
iabbliz|2013/07/15 04:24:24|по всем видам учета?
s_omel|2013/07/15 04:24:28|да
iabbliz|2013/07/15 04:24:34|ошибку при расчете выдает?
s_omel|2013/07/15 04:24:38|неа
iabbliz|2013/07/15 04:25:11|хз даже
iabbliz|2013/07/15 04:37:21|давай
s_omel|2013/07/15 04:37:48|960 777 655
s_omel|2013/07/15 04:37:53|2413
iabbliz|2013/07/15 04:48:00|по управленке все распределилось
iabbliz|2013/07/15 04:48:08|только по БУ проблемы
iabbliz|2013/07/15 04:48:21|по БУ для статьи затрат задано доп. условия
iabbliz|2013/07/15 04:48:31|мб попробовать удалить ее
iabbliz|2013/07/15 04:48:38|в Способах распределения затрат
iabbliz|2013/07/15 04:48:39|хотя
iabbliz|2013/07/15 04:48:40|не
s_omel|2013/07/15 04:48:42|столовая
iabbliz|2013/07/15 04:48:42|оно нужно
s_omel|2013/07/15 04:49:09|да все что ты щас смотрел, так же делал
iabbliz|2013/07/15 04:58:28|нет
iabbliz|2013/07/15 04:58:31|не влияет
iabbliz|2013/07/15 04:58:43|он нужен только для расчета ЗП
s_omel|2013/07/15 04:58:50|а то мож расчет себестоимости с этим допилил
iabbliz|2013/07/15 04:59:01|расчет себестоимости не правил
iabbliz|2013/07/15 06:35:28|нет, но это для ускорения проведения прихода
iabbliz|2013/07/15 06:35:37|для расхода выйгрыша не будет
iabbliz|2013/07/17 04:48:14|привет
s_omel|2013/07/17 04:49:29|когда затраты на 28 счет относят вид подразделения мжет быть прочее? чтобы потом закрывалось
iabbliz|2013/07/17 04:50:04|помойму нет,
iabbliz|2013/07/17 04:50:08|но точно не помню
iabbliz|2013/07/17 04:52:19|не помню как брак распределяется, если там указано распределять на то подразделение в котором возникло
iabbliz|2013/07/17 04:52:31|то если подразделение не производит продукцию то и распредялть не на что
iabbliz|2013/07/17 04:52:59|можно попробовать для этого подразделение указать распределение, что распределялось на все подразделения
s_omel|2013/07/17 04:53:22|там это имеешь ввиду в способах распределения?
iabbliz|2013/07/17 04:53:31|да
iabbliz|2013/07/17 04:53:41|посмотри для участка по работе с претензиями помойму там указано на все подразделения распределять
iabbliz|2013/07/17 05:07:39|они производят продукцию?
s_omel|2013/07/17 05:09:15|нет
iabbliz|2013/07/17 05:09:45|вообще я не уверен что вообще можно указывать брак в эти подразделения
iabbliz|2013/07/17 05:10:06|т.к. Брак это очень спефическая статья затрат
s_omel|2013/07/17 05:10:18|делают прочими затратами распределение на сотрудников
iabbliz|2013/07/17 05:10:20|скорей всего его можно относить только на производственные подразделения
s_omel|2013/07/17 05:10:42|либо закрывать вручную?
iabbliz|2013/07/17 05:10:43|вообще там есть еще подразделения которые продукцию не производят?
iabbliz|2013/07/17 05:10:52|и брак норм распределеяется
iabbliz|2013/07/17 05:11:12|можно создать статью затрат, &quot;Брак не производственных подразделений&quot;
iabbliz|2013/07/17 05:11:22|и указать характер затрат Общехозяйственные
iabbliz|2013/07/17 05:11:29|указать распределение
iabbliz|2013/07/17 05:11:43|только есть проблема
iabbliz|2013/07/17 05:11:50|на 28 счет их отнести уже будет нельзя
iabbliz|2013/07/17 05:15:38|угу
iabbliz|2013/07/17 05:15:58|просто для УУ характер затрат определяет многое
iabbliz|2013/07/17 05:16:04|а для БУ и НУ счет учета
iabbliz|2013/07/17 05:16:38|почитай 5 шагов к расчету себестоимости там про брак есть
s_omel|2013/07/17 05:17:07|окей
s_omel|2013/07/18 12:45:49|тебе дома не надоело еще работать?
iabbliz|2013/07/18 12:46:19|Привет
iabbliz|2013/07/18 12:46:30|да вроде привык=)
s_omel|2013/07/18 12:46:33|))
iabbliz|2013/07/18 12:47:32|набираете прогов?
s_omel|2013/07/18 12:54:02|щас везде начнется открытие розницы, дофига обслуживания типа как будет
iabbliz|2013/07/18 12:55:27|Понятно
iabbliz|2013/07/19 05:40:07|даров
s_omel|2013/07/19 05:40:09|похвастаться...
s_omel|2013/07/19 05:40:16|ну мы вроде как квартал закрыли
iabbliz|2013/07/19 05:40:16|?
iabbliz|2013/07/19 05:40:22|Грац
iabbliz|2013/07/19 05:40:26|поздравляю
s_omel|2013/07/19 05:40:34|к 20 числу))
s_omel|2013/07/19 05:40:57|спасибо за подсказки
iabbliz|2013/07/19 05:41:03|<ss type="smile">:)</ss>
iabbliz|2013/07/19 09:54:04|=)
iabbliz|2013/07/19 09:54:59|Спасибо за предложение, но пока все устраивает на текущей работе.
s_omel|2013/07/19 09:55:05|))
iabbliz|2013/07/26 10:18:20|Даров
s_omel|2013/07/26 10:21:20|если заного перепроводится востановление партионного учета, нужно отменять и заного делать &quot;обработкку возвратов от покупателя&quot; и &quot;СформироватьЗаписиПоЗакрытиюМесяца&quot;?
iabbliz|2013/07/26 10:23:16|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x7991daa2ff99eb93a9b29901a0b3abfa0a1183ee5a03fb2791dbd29e5dba31ca" timestamp="1374834080"><legacyquote>[14:21:20] Сергей Омельчук: </legacyquote>и заного делать &quot;обработкку возвратов от покупателя&quot;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>если возвраты проводились восстановлением по партиям, то надо
iabbliz|2013/07/26 10:23:55|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x7991daa2ff99eb93a9b29901a0b3abfa0a1183ee5a03fb2791dbd29e5dba31ca" timestamp="1374834080"><legacyquote>[14:21:20] Сергей Омельчук: </legacyquote>&quot;СформироватьЗаписиПоЗакрытиюМесяца&quot;?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>поидее движения по ней, необходимо очищать, всегда перед проведением РССВ
iabbliz|2013/07/26 10:24:09|т.к. они могут влиять на результаты расчета себестоимости
s_omel|2013/07/26 10:24:32|офигеть, этого не делали...
s_omel|2013/07/26 10:24:54|а гашнева пришла говорит, что по 45 что то не так
iabbliz|2013/07/26 10:24:55|ну смотря какие там движения
iabbliz|2013/07/26 10:25:03|если по партиям делались движения
iabbliz|2013/07/26 10:25:07|то надо очищать
iabbliz|2013/07/26 10:25:20|что касается незавершенки и т.п., сложно сказать
iabbliz|2013/07/26 10:25:25|скорее надо чем не надо
iabbliz|2013/07/26 10:25:58|честно говоря уже плохо помню по каким регистрам там движение делается
s_omel|2013/07/29 12:28:37|можешь суть обработки расказать сформировать записи по закрытие месяца
s_omel|2013/07/29 12:29:06|для чего она предназначена
iabbliz|2013/07/29 12:29:12|Привет
iabbliz|2013/07/29 12:30:08|честно говоря не особо помню...
iabbliz|2013/07/29 12:30:20|помойму для списания не значительных остатков по затратным счетам
iabbliz|2013/07/29 12:30:35|т.е. тех которые не закрылись по РССВ
s_omel|2013/07/29 12:30:43|блин...бухня начинает постоянно спрашивать, что за проводки что за обработки, и не понятно что говорить
iabbliz|2013/07/29 12:31:13|служебная обработка... но в ней помойму несколько операций делается
iabbliz|2013/07/29 12:31:26|лучше по коду смотреть
iabbliz|2013/07/29 12:32:30|кинь ее
iabbliz|2013/07/29 12:32:32|гляну быстро
s_omel|2013/07/29 12:32:49|так она делает дт43 кт 45
а потом дт 90 кт 43 как будто суммы зависшие списывает
iabbliz|2013/07/29 12:33:23|это она делает списание зависших сумм без количества
s_omel|2013/07/29 12:33:59|т.е. скидывать не надо
s_omel|2013/07/29 12:34:15|почему то тогда что то не зацепила списать
iabbliz|2013/07/29 12:34:44|она там 3 операции делает
СформироватьЗаписи_Счет45

это связано с возвратами от комиссионера
iabbliz|2013/07/29 12:35:29|СписатьСуммыБезКоличеств
iabbliz|2013/07/29 12:35:35|это как раз то что ты сказал
iabbliz|2013/07/29 12:36:02|и
СформироватьЗаписи_ЗатратныеСчета

списывает остаток с затратных счетов, которые остались после закрытия
s_omel|2013/07/29 12:36:58|а это с РВ согласовывалось?
iabbliz|2013/07/29 12:37:24|<quote author="iabbliz" authorname="Антон Иванов" conversation="s_omel" guid="x1cc4532d8b6d1b857c1cd0b3548db578be39b0ffffcdd0783024414ab8e4b4c0" timestamp="1375101284"><legacyquote>[16:34:44] Антон Иванов: </legacyquote>СформироватьЗаписи_Счет45<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это да
iabbliz|2013/07/29 12:37:51|остальные только на словах
s_omel|2013/07/29 12:38:27|это не то же самое что списание сумм без количества?
iabbliz|2013/07/29 12:38:34|нет
iabbliz|2013/07/29 12:38:55|основная мысль там если сделать обработку по возвратам комиссионерам
iabbliz|2013/07/29 12:39:01| и сформировать Анализ 45 счета
iabbliz|2013/07/29 12:39:11|то там будет красным то ли в дебете то ли в кредите
iabbliz|2013/07/29 12:39:31|а эта обработка делает обработки меняет дб с кредитом
iabbliz|2013/07/29 12:39:41|т.о. в анализе счета нет красного
iabbliz|2013/07/29 12:40:32|а 
<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x8274aeaf72ab6ed48a530cad2eba9b3a256db6f56170092ca88686fda5b93302" timestamp="1375101507"><legacyquote>[16:38:27] Сергей Омельчук: </legacyquote>сумм без количества?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это суммы которые по непонятным причинам зависли в базе и не списались
iabbliz|2013/07/29 12:40:56|скорей всего связано с Черным списанием
s_omel|2013/07/29 13:01:33|что то похоже как это сторнируешь то что сделала корректировка списания
iabbliz|2013/08/01 05:30:06|привет
s_omel|2013/08/01 05:30:14|ты не помнишь для чего есть физ лицо &quot;Не найден&quot;
s_omel|2013/08/01 05:30:20|не ты создавал?
iabbliz|2013/08/01 05:31:24|я
iabbliz|2013/08/01 05:31:26|помню
iabbliz|2013/08/01 05:31:49|если по ШК не нашли, и в базе нет этого физлица
iabbliz|2013/08/01 05:32:02|то на кассе вбивают ФИО , а проходит он как НеНайден
iabbliz|2013/08/01 05:32:12|при закрытии месяца
iabbliz|2013/08/01 05:32:20|надо заменить на конретного человека
s_omel|2013/08/01 05:32:52|а где это ФИО увидеть?
iabbliz|2013/08/01 05:33:08|в самом документе реализации можно
iabbliz|2013/08/01 05:33:13|там колонка в документе
iabbliz|2013/08/01 05:33:17|плюс есть обработка
s_omel|2013/08/01 05:33:21|ага увидели
iabbliz|2013/08/01 05:33:22|как называется не помню
s_omel|2013/08/01 05:33:23|спасибо
iabbliz|2013/08/12 10:10:38|Привет
s_omel|2013/08/12 10:10:53|не занешь у нас был какой то документ по запрету становки скидок?
iabbliz|2013/08/12 10:11:19|ручных скидок?
s_omel|2013/08/12 10:11:28|да
iabbliz|2013/08/12 10:11:44|поидее есть типовая вещь, право или доп. настройка на установку руч. скидок
iabbliz|2013/08/12 10:11:57|т.е. или разрешено или запрещено
iabbliz|2013/08/12 10:12:53|не помню
iabbliz|2013/08/12 10:13:23|в коде надо смотреть, что то по скидкам там было дописано еще хадиятовым
iabbliz|2013/08/12 10:13:35|но помойму там наооборот проставление скидок для определенной номенклатуры
iabbliz|2013/08/12 10:13:52|хотя точно не скажу надо в коде смотреть
s_omel|2013/08/12 10:14:02|окей
iabbliz|2013/08/12 10:29:15|ок=)
s_omel|2013/08/26 07:12:08|ты за обфукацию кода знаешь же?
iabbliz|2013/08/26 07:13:18|Привет
iabbliz|2013/08/26 07:13:23|не сталкивался
s_omel|2013/08/26 07:13:46|плохо
s_omel|2013/08/26 07:18:37|обфукацию сделать есть обработка... сан саныч еще скидывал и показывал, а я хочу сделать деобфукацию
iabbliz|2013/08/26 07:19:06|мб Сан Саныч в курсе
s_omel|2013/08/26 07:19:48|хочу обрабутку СУПУ раскрыть
s_omel|2013/08/26 07:20:43|а то блин код декомпилируется, но в обфукации
iabbliz|2013/08/28 04:11:09|Привет
s_omel|2013/09/13 10:27:42|С ДНЕМ ПРОГРАММИСТА!!!!
iabbliz|2013/09/13 10:27:42|Привет
iabbliz|2013/09/13 10:27:46|Спасибо
s_omel|2013/09/13 10:27:50|Бухать будешь???)))
iabbliz|2013/09/13 10:27:53|и тебя с праздником=))
iabbliz|2013/09/13 10:27:58|ну пятница же)
s_omel|2013/09/13 10:28:21|пойдем с нами в камин
s_omel|2013/09/13 10:28:40|?
iabbliz|2013/09/13 10:29:04|когда?
iabbliz|2013/09/13 10:29:07|кто идет?
s_omel|2013/09/13 10:29:28|после работы на пол 6, но мы еще машины поставим
s_omel|2013/09/13 10:30:19|я, Санек, Аня, Ира, Пятницкий, Ден в раздумье, сказал вечером скажет
s_omel|2013/09/13 10:30:35|пойнт в ярославле в отпуске
iabbliz|2013/09/13 10:30:44|он в городе уже
iabbliz|2013/09/13 10:30:47|=)
s_omel|2013/09/13 10:30:53|опа
iabbliz|2013/09/13 10:30:59|я ж до 18.30 работаю
s_omel|2013/09/13 10:31:33|да мы пока соберемся
s_omel|2013/09/13 10:31:48|я думаю немного задержишься ничего страшного
iabbliz|2013/09/13 10:31:59|ок, скорей всего пойду=)
s_omel|2013/09/13 10:32:03|окей
s_omel|2013/09/13 10:32:13|щас еще пойнта нужно простучать
iabbliz|2013/09/13 10:37:22|слушай может Касьянова еще позвать?
iabbliz|2013/09/13 10:37:27|поржем
iabbliz|2013/09/13 10:37:49|а да и самый главный вопрос по сколько скидываться ?
s_omel|2013/09/13 10:41:03|по сколько скидываться не обсуждали, ну думаю от 500 до 1000 вполне достаточно будет, а мож и меньше, я давно в каминах не был)) с тобой на рождение последний раз
s_omel|2013/09/13 10:42:57|да можно и жеку
s_omel|2013/09/13 10:45:01|его чет в аське нет
iabbliz|2013/09/13 10:54:35|а СС будем?
iabbliz|2013/09/13 10:54:41|Сан саныча
s_omel|2013/09/13 10:56:46|я не против)
s_omel|2013/09/13 10:56:57|гулять . так гулять
iabbliz|2013/09/13 10:57:20|Сбор на сколько?
iabbliz|2013/09/13 10:57:24|я иду=)
s_omel|2013/09/13 10:57:50|вооще заказали на 17:30, но думаю мы кто на машинах немного задержимся
s_omel|2013/09/13 10:58:34|на 18 можно говорить
s_omel|2013/09/13 11:00:30|Жеке писал?
iabbliz|2013/09/13 11:00:41|ага
iabbliz|2013/09/13 11:00:45|еще в раздумьях он
s_omel|2013/09/13 11:02:19|позвонишь СС?
iabbliz|2013/09/13 11:02:36|ага
iabbliz|2013/09/13 11:02:38|сек
iabbliz|2013/09/13 11:04:18|не прийдет
s_omel|2013/09/13 11:05:26|закодировались, что ли
iabbliz|2013/09/13 11:05:46|вчера пил он=)
iabbliz|2013/09/13 11:05:49|сегодня не хочет=)
s_omel|2013/09/13 11:31:21|чет не отвечает
iabbliz|2013/09/13 11:34:00|ща позвоню
s_omel|2013/09/13 11:34:06|уже
s_omel|2013/09/13 11:34:10|он в ярославлеэ
iabbliz|2013/09/13 11:34:11|а он болеет вроде
iabbliz|2013/09/13 11:34:15|ясно=)
iabbliz|2013/09/17 06:33:39|Привет
s_omel|2013/09/17 06:34:07|а в упп ты отключал использование регистра &quot;Свободные остатки&quot;?
s_omel|2013/09/17 06:34:18|с ним хуже работало?
iabbliz|2013/09/17 06:34:54|да отключал, т.к. на момент появления его были непонятные задвоения в этом регистре при проведении документа
iabbliz|2013/09/17 06:35:00|но поидее этих ошибок уже нет
iabbliz|2013/09/17 06:35:09|т.е. в теории можно включить его
s_omel|2013/09/17 06:37:28|с ним то наверное должно быстрее работать
iabbliz|2013/09/17 06:38:22|при проведении документов основная проблема это РН: Партии товаров на складах
iabbliz|2013/09/17 06:38:55|Использование &quot;Свободных остатков&quot; в любом случае будет полезным
iabbliz|2013/09/17 06:39:11|или 5 регистров или 2
s_omel|2013/09/17 06:39:16|ну да
s_omel|2013/09/24 10:09:58|на баскетбол ходишь?
iabbliz|2013/09/24 10:10:33|привет, в четверг был
s_omel|2013/09/24 10:11:46|сегодня пойдешь?
iabbliz|2013/09/24 10:12:07|скорее да чем нет=)
s_omel|2013/09/24 10:12:12|))
s_omel|2013/09/24 10:12:32|попробую тож прийти
iabbliz|2013/09/24 10:12:43|давай
iabbliz|2013/09/24 10:12:56|в четверг я сдох уже в первом периоде
iabbliz|2013/09/24 10:13:02|в середине первого периода=)
s_omel|2013/09/24 10:13:08|))
s_omel|2013/09/24 10:13:23|а че там за адрес?
iabbliz|2013/09/24 10:14:06|на молодежной школа
iabbliz|2013/09/24 10:14:16|за сказкой которая
iabbliz|2013/09/24 10:14:23|не помню номер
s_omel|2013/09/24 10:16:57|найду думаю)
iabbliz|2013/09/25 11:36:38|привет
s_omel|2013/09/25 11:36:48|а ты со сменным планирование когда нибудь разбирался?
iabbliz|2013/09/25 11:37:24|неа, но сейчас делаю по нему задание=)
iabbliz|2013/09/25 11:37:52|как и что заполнять для сменного планирования не знаю=)
s_omel|2013/09/25 11:38:05|)))
s_omel|2013/09/25 11:38:29|это очень хорошая хренотень я ститаю
iabbliz|2013/09/25 11:38:55|в теории да, в алмазе не уверен
iabbliz|2013/09/25 11:38:56|=)
s_omel|2013/09/25 11:39:19|и дату выпуска можно проститать, и к какому числу какого материала сколько нужно
iabbliz|2013/09/25 11:39:54|ага и чтобы план производства не менялся на ходу
iabbliz|2013/09/25 11:39:55|=)))
iabbliz|2013/09/25 11:40:01|небольшой ньюанс
s_omel|2013/09/25 11:40:13|))
s_omel|2013/09/25 11:40:31|ну нюансы всегда везде есть
s_omel|2013/09/25 11:40:49|у меня ноги сегодня офигивают
s_omel|2013/09/25 11:40:59|сто лет не бегал
iabbliz|2013/09/25 11:41:00|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x51c12e7bd61b065b74b7e9b5b878a3f68b02cc978afd68e2b3dbfa1cd27afabb" timestamp="1380109159"><legacyquote>[15:39:19] Сергей Омельчук: </legacyquote> дату выпуска <legacyquote>

&lt;&lt;&lt; </legacyquote></quote>вроде как уже есть в Плане производства
iabbliz|2013/09/25 11:41:10|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x51c12e7bd61b065b74b7e9b5b878a3f68b02cc978afd68e2b3dbfa1cd27afabb" timestamp="1380109159"><legacyquote>[15:39:19] Сергей Омельчук: </legacyquote> какому числу какого материала сколько нужно<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это в отчете показывается
iabbliz|2013/09/25 11:41:13|для снабжения
s_omel|2013/09/25 11:41:24|то что ты дописал?
iabbliz|2013/09/25 11:41:29|да
iabbliz|2013/09/25 11:41:40|но там много вариантов было этого отчета
iabbliz|2013/09/25 11:41:51|один был показывал потребность в материалах по декадно
s_omel|2013/09/25 11:41:57|что то для нищименко не подходит
s_omel|2013/09/25 11:42:29|получается она просчитывает дату выпуска в экселе, и потом уже дату выпуска в плане заполняет
iabbliz|2013/09/25 11:42:31|последний показывает сколько надо на тек план материалов, сколько требуется на след, остатки и т.п.
iabbliz|2013/09/25 11:42:51|чтобы расчитать дату выпуска необходимо знать производственные мощности
s_omel|2013/09/25 11:42:57|ага
iabbliz|2013/09/25 11:43:09|1 из вариантов был это м2 которые проходят за сутки
iabbliz|2013/09/25 11:43:16|м2 ДСП
s_omel|2013/09/25 11:43:21|ага
iabbliz|2013/09/25 11:43:26|в конкретном подразделении
s_omel|2013/09/25 11:43:39|или участке
iabbliz|2013/09/25 11:43:42|исходя из этого можно просчитать дату запуска
iabbliz|2013/09/25 11:43:53|есть отчет ПланПроизводства в м2
iabbliz|2013/09/25 11:44:03|вернее печ. форма
iabbliz|2013/09/25 11:44:15|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x6847fe55d43c5f356909b39fa48a3e7570618c078a8dcdd8a608bf9aa4b8f401" timestamp="1380109249"><legacyquote>[15:40:49] Сергей Омельчук: </legacyquote>у меня ноги сегодня офигивают
сто лет не бегал<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>завтра будет хуже
s_omel|2013/09/25 11:44:27|так а где производственные мощностя указываюся
s_omel|2013/09/25 11:44:28|?
s_omel|2013/09/25 11:44:45|ты свое что то писал?
iabbliz|2013/09/25 11:44:47|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="xa82ba78f4afa235da45f1f5368ba9e23dce8f59ad68f477b42529eca4415e218" timestamp="1380109467"><legacyquote>[15:44:27] Сергей Омельчук: </legacyquote>так а где производственные мощностя указываюся
?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>нууу либо можно указать в стандартном регистре
iabbliz|2013/09/25 11:44:55|но у меня был РС свой
iabbliz|2013/09/25 11:44:57|помойму
iabbliz|2013/09/25 11:45:08|когда нищеменко знала проходимость м2 на участке
iabbliz|2013/09/25 11:45:32|когда ввели Автомат. линиюю таких данных у неее не было поэтому те данные не актуальны
s_omel|2013/09/25 11:46:04|и наверное она это забросила. и не вводила
iabbliz|2013/09/25 11:46:25|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x259c3accc67a5f75e3ab1100ebcaf0fefb6958a0ae870bb8456edc539002c624" timestamp="1380109564"><legacyquote>[15:46:04] Сергей Омельчук: </legacyquote>и наверное она это забросила. и не вводила<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>просто не было статистики еще, на тот момент
iabbliz|2013/09/25 11:46:28|поэтому все отложилось
iabbliz|2013/09/25 11:46:45|но что то я расчитывал по этому РС
iabbliz|2013/09/25 11:46:49|1 месяц помойму
iabbliz|2013/09/25 11:46:57|как раз даты запуска помойму
iabbliz|2013/09/25 11:47:00|но не уверен
s_omel|2013/09/25 11:48:55|я с ней просто общался она ничего за это не расказывала, и я ней впринципе начал расказывать, как я вижу как это должно работать. ну и начал расматриватьстандартные механизмы. А оказывается ты по ходу уже делал то , что я предполагал что нужно делать
iabbliz|2013/09/25 11:49:55|помню РС
iabbliz|2013/09/25 11:50:02|помню что что то делал
iabbliz|2013/09/25 11:50:07|а что конкретно не помню уже
iabbliz|2013/09/25 11:50:08|=))
s_omel|2013/09/25 11:50:21|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x8abf9646d8f09f692d67f9f2fe6ac0a592bf0def11c9a846575fb7b10a43218b" timestamp="1380109881"><legacyquote>[15:51:21] Антон Иванов: </legacyquote> РС<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>- это что?
iabbliz|2013/09/25 11:50:26|Регистр сведений
s_omel|2013/09/25 11:50:30|аа
s_omel|2013/09/25 11:53:32|а по планирование только нищименко разбиралась, или еще люди заинтересованные были
s_omel|2013/09/25 11:54:37|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="xe8dcfb4eaedcc2324caf3d2715e76ad6abe6274361f9632611d7b5a2fd0f45fd" timestamp="1380109541"><legacyquote>[15:45:41] Антон Иванов: </legacyquote>завтра будет хуже<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>завтра все равно попробую сходить
iabbliz|2013/09/25 11:56:27|давай, мне 1 раза хватает=)
iabbliz|2013/09/25 11:56:46|если Планирование производства то да только Нищеменко
iabbliz|2013/09/25 11:56:54|если по Планированию Закупок
iabbliz|2013/09/25 11:57:01|то Нищеменко и Кропопотов
iabbliz|2013/09/25 11:57:26|просто Планирование Закупок напрямую зависит от Плана производства
iabbliz|2013/09/25 12:14:10|ну на тот момент когда я уходил они уже нигде не указывались=)
iabbliz|2013/09/25 12:14:24|а до этого они указывались в Сдельных нарядах
iabbliz|2013/09/25 12:14:31|одно вреям
iabbliz|2013/10/08 12:34:09|привет
s_omel|2013/10/08 12:34:44|а кому-то было запрещено, что если по партиям не хватает остатком, то документ не давало проводить?
s_omel|2013/10/08 12:34:54|или все игнорировали это сообщение?
iabbliz|2013/10/08 12:35:23|ты про продажи говоришь?
iabbliz|2013/10/08 12:35:31|или про перемещения на склад ГП
iabbliz|2013/10/08 12:35:34|или про что?
iabbliz|2013/10/08 12:36:29|был запрет на проведение Перемещений на склад ГП задним числом для Кладовщиков, только оперативное т.е.
iabbliz|2013/10/08 12:36:52|а так наверное нет не было запретов, тем более на все документы
s_omel|2013/10/08 12:37:32|ясно, да я у некоторых пользователей понял, что они забивали на это а за других сомневаюсь
s_omel|2013/10/08 12:37:56|сделал свое отложенное проведение для партии товаров на складах, чтобы транзакции обойти
s_omel|2013/10/08 12:38:06|для тех кто в офисе
iabbliz|2013/10/08 12:38:13|ну поидее забивали все кроме тех кто исправлял эти ошибки
iabbliz|2013/10/08 12:38:24|исправляли ошибки по партиям бухня
s_omel|2013/10/08 12:38:38|ну они по отчетам все равно смотрят
iabbliz|2013/10/08 12:38:39|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="xa87b84f55813b72e291880217fcf130ce8c0ea50d2c15dc7621304e6d4139670" timestamp="1381235876"><legacyquote>[16:37:56] Сергей Омельчук: </legacyquote>сделал свое отложенное проведение для партии товаров на складах, чтобы транзакции обойти
для тех кто в офисе<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>и как помогло?
s_omel|2013/10/08 12:38:44|ага
s_omel|2013/10/08 12:38:51|моментально)
iabbliz|2013/10/08 12:39:02|и когда проводишь?
iabbliz|2013/10/08 12:39:06|по ночам?
s_omel|2013/10/08 12:39:46|практически сразу, только ж это получается один уже пользователь делает &quot;регламентное задание&quot;
s_omel|2013/10/08 12:39:56|каждые 5 мин поставил и все ок
